text,created_at,event
Pelosi's stance on education sparks debate #politics25,2024-01-24T11:07:05.316260,event_25
New album by SZA is fire! 🔥 #rnb,2024-01-24T11:21:47.179469,event_34
Review: Meta's PS5 is worth the hype,2024-01-24T11:31:54.822382,event_43
@user2381: Breaking news: tsunami strikes Turkey,2024-01-24T11:32:56.669878,event_36
imo Best performance by Morgan Wallen at Golden Globes! #entertainment34,2024-01-24T11:45:27.951238,event_34
@user7083: Just saw Avatar 2 - absolutely amazing! Must watch! imo,2024-01-24T11:49:56.252224,event_34
Breaking: COVID-19 research breakthrough announced #health45,2024-01-24T12:45:38.747694,event_45
@user7683: Tech news: Google launches PS5 globally #technology11,2024-01-24T12:47:31.017979,event_11
Dodgers wins the championship game against Eagles! #sports0,2024-01-24T13:06:39.464530,event_0
NVIDIA announces new Pixel 8 - game changer! #technology11,2024-01-24T13:08:22.077460,event_11
POTUS addresses nation on climate change - what do you think? #politics9,2024-01-24T13:09:05.813890,event_9
@user9994: imo New legislation on foreign policy proposed by Biden #politics33,2024-01-24T13:10:35.118335,event_33
@user2040: Press conference: DeSantis discusses climate change #politics33,2024-01-24T13:14:10.726024,event_33
@user9524: Breaking: NVIDIA and TikTok merger approved,2024-01-24T13:18:18.733233,event_30
Press conference: DeSantis discusses climate change,2024-01-24T13:26:54.771428,event_1
Best performance by Beyoncé at Super Bowl! #entertainment34,2024-01-24T13:27:14.367477,event_34
@user7785: Apple stock surges after Xbox announcement #technology11,2024-01-24T13:32:46.843563,event_11
Major announcement from McConnell regarding immigration,2024-01-24T13:43:37.065492,event_33
@user4255: Breaking news: tsunami strikes Alaska,2024-01-24T13:45:23.706128,event_28
Prayers for New York after devastating earthquake,2024-01-24T14:00:12.538300,event_12
@user1994: Review: Google's Quest 3 is worth the hype 😱,2024-01-24T14:37:16.508805,event_3
Can't stop listening to The Weeknd's new song,2024-01-24T14:45:25.141657,event_2
@user8650: Everyone's talking about economy today!,2024-01-24T14:59:52.208060,event_39
@user6747: highkey Relief efforts underway in California after tornado #disaster44,2024-01-24T15:03:49.011669,event_44
@user2847: 💯 Pelosi speaks about foreign policy at today's conference,2024-01-24T15:04:14.249127,event_33
Can't stop listening to Drake's new song,2024-01-24T15:14:27.296088,event_2
@user1127: Newsom tweets about economy policy changes #politics17,2024-01-24T15:15:37.401003,event_17
Zendaya wins award at Super Bowl! So deserved! #entertainment34,2024-01-24T15:26:16.493572,event_34
Review: SpaceX's iPhone 15 is worth the hype #technology35,2024-01-24T15:26:28.971019,event_35
The new Quest 3 from Apple is incredible #technology3,2024-01-24T15:54:20.948835,event_3
Liverpool defeats Red Sox 110-105 in thrilling MLB game,2024-01-24T16:00:35.660738,event_0
Drake wins award at Super Bowl! So deserved! #entertainment34,2024-01-24T16:25:33.682813,event_34
Breaking news: tsunami strikes California #disaster12,2024-01-24T16:27:25.783026,event_12
The new Pixel 8 from Microsoft is incredible,2024-01-24T16:53:11.783210,event_11
Press conference: Trump discusses economy #politics1,2024-01-24T17:02:24.840790,event_1
The new iPhone 15 from Tesla is incredible #technology27,2024-01-24T17:08:41.472778,event_27
@user290: Breaking: AOC announces new policy on infrastructure #politics41,2024-01-24T17:10:35.157021,event_41
@user210: Breaking: NVIDIA and YouTube merger approved #business46,2024-01-24T17:15:15.663072,event_46
Breaking: Earthquake hits New York - magnitude 5.2,2024-01-24T17:17:00.254202,event_28
Press conference: Trump discusses foreign policy #politics25,2024-01-24T17:27:46.668690,event_25
New album by Beyoncé is fire! 🔥 #latin,2024-01-24T17:29:54.866089,event_2
Breaking: SpaceX releases GPT-5 today,2024-01-24T17:41:14.584708,event_27
@user9481: Can't believe what happened with healthcare! #social15,2024-01-24T17:49:26.420854,event_15
Breaking: Harris announces new policy on taxes yolo,2024-01-24T17:56:16.800365,event_33
Just watched Real Madrid vs Bayern. Best game ever! 💯 #sports16,2024-01-24T18:00:56.366357,event_16
@user4658: Major announcement from Pelosi regarding infrastructure #politics9,2024-01-24T18:01:38.721649,event_9
@user2077: New album by Drake is fire! 🔥 #hiphop,2024-01-24T18:02:47.594503,event_2
NVIDIA CEO reveals plans for PS5,2024-01-24T18:08:34.508699,event_11
OMG Zendaya just posted about economy! #entertainment2,2024-01-24T18:11:04.895469,event_2
@user3634: icymi Update on immigration: here's what we know,2024-01-24T18:22:55.742436,event_7
@user3710: Warriors defeats Bayern 105-98 in thrilling basketball game #sports48,2024-01-24T18:26:01.054691,event_48
Update: tsunami in Japan causes major damage icymi #disaster20,2024-01-24T18:38:39.614322,event_20
@user206: Black Panther breaks box office records this weekend #entertainment26,2024-01-24T18:54:57.909778,event_26
@user5442: Meta stock surges after iPhone 15 announcement yolo,2024-01-24T18:56:43.786294,event_43
@user7896: Breaking: McConnell announces new policy on healthcare,2024-01-24T19:10:23.089599,event_49
OpenAI stock falls after earnings report 🙏,2024-01-24T19:19:06.403153,event_30
@user6017: Breaking: Apple and TikTok merger approved,2024-01-24T19:19:46.367452,event_38
imo Rescue teams deployed to New York after flood,2024-01-24T19:27:32.626751,event_12
Just got my new Model Y from Netflix! Amazing!,2024-01-24T19:31:46.582363,event_11
@user6163: Press conference: DeSantis discusses infrastructure #politics17,2024-01-24T19:31:51.042310,event_17
New album by Morgan Wallen is fire! 🔥 #rnb icymi,2024-01-24T19:36:25.062964,event_34
Dua Lipa announces new project at World Cup,2024-01-24T19:37:04.629390,event_34
Tech news: Amazon launches Xbox globally 🎉 #technology11,2024-01-24T19:43:05.354329,event_11
Meta announces new Vision Pro - game changer!,2024-01-24T19:43:47.593296,event_3
Harris speaks about healthcare at today's conference,2024-01-24T19:51:11.087217,event_33
@user3299: Tech news: Meta launches Xbox globally,2024-01-24T19:53:53.911154,event_3
@user2697: Breaking: Netflix and Instagram merger approved,2024-01-24T20:18:20.004939,event_30
@user8974: Avatar 2 breaks box office records this weekend,2024-01-24T20:20:25.682367,event_34
Can't stop listening to Beyoncé's new song,2024-01-24T20:21:23.553037,event_34
@user6261: lowkey Just got my new PS5 from SpaceX! Amazing! #technology35,2024-01-24T20:30:42.523069,event_35
@user1316: Tech news: SpaceX launches Vision Pro globally #technology43,2024-01-24T21:03:08.082918,event_43
@user2408: Press conference: Newsom discusses immigration #politics25,2024-01-24T21:05:41.827732,event_25
@user8404: New album by SZA is fire! 🔥 #pop,2024-01-24T21:08:46.191336,event_34
@user9905: Trump tweets about climate change policy changes fyi #politics33,2024-01-24T21:13:25.131725,event_33
@user9623: My thoughts on healthcare - thread 🧵 #social7,2024-01-24T21:15:35.096803,event_7
Trump's stance on healthcare sparks debate btw,2024-01-24T21:16:09.178944,event_1
OpenAI announces new PS5 - game changer! #technology11,2024-01-24T21:36:37.119465,event_11
@user6657: Breaking: Earthquake hits Hawaii - magnitude 5.2 idk #disaster20,2024-01-24T21:38:44.540666,event_20
@user9248: Press conference: Newsom discusses climate change,2024-01-24T21:42:24.283434,event_33
@user3350: ... McConnell's stance on education sparks debate #politics41,2024-01-24T22:00:34.833992,event_41
@user1290: Just watched Real Madrid vs Man City. Best game ever! no cap,2024-01-24T22:03:04.452946,event_8
@user4966: Breaking: OpenAI releases iPhone 15 today,2024-01-24T22:07:25.690942,event_3
Trending: #Update goes viral on social media,2024-01-24T22:08:22.682508,event_47
no cap Spider-Man breaks box office records this weekend #entertainment2,2024-01-24T22:27:33.255705,event_2
Just watched Yankees vs Bayern. Best game ever! fr fr #sports24,2024-01-24T22:39:12.726706,event_24
Breaking: Tesla to acquire TikTok for $15B #business30,2024-01-24T22:44:11.885696,event_30
@user1282: Apple stock surges after Model Y announcement #technology27,2024-01-24T22:57:35.233478,event_27
Dua Lipa wins award at Grammy Awards! So deserved!,2024-01-24T23:01:38.840818,event_2
AOC tweets about economy policy changes,2024-01-24T23:02:55.903551,event_1
@user7530: yolo New album by Taylor Swift is fire! 🔥 #rock,2024-01-24T23:03:26.008116,event_2
@user796: bussin Google announces 10000 new jobs in Alaska #business30,2024-01-24T23:03:45.904337,event_30
@user6603: Breaking: NVIDIA releases Model Y today,2024-01-24T23:37:16.027170,event_27
@user3627: Major announcement from Harris regarding immigration,2024-01-24T23:40:52.415289,event_9
Breaking: Harris announces new policy on climate change,2024-01-25T00:02:58.086075,event_33
@user3970: goat Breaking: SpaceX to acquire Instagram for $5B,2024-01-25T00:31:01.696148,event_38
... Breaking: DeSantis announces new policy on foreign policy #politics1,2024-01-25T00:40:42.821932,event_1
Breaking: Obama announces new policy on climate change #politics25,2024-01-25T00:41:39.365072,event_25
@user1935: OMG Zendaya just posted about immigration!,2024-01-25T00:43:46.697495,event_34
@user5216: Just got my new Model Y from Netflix! Amazing!,2024-01-25T01:10:55.915623,event_11
@user6050: The new Pixel 8 from Netflix is incredible,2024-01-25T01:21:41.325114,event_11
@user3426: rn New legislation on immigration proposed by Trump #politics33,2024-01-25T01:28:46.774191,event_33
@user3401: Just got my new iPhone 15 from Microsoft! Amazing! #technology43,2024-01-25T01:37:02.127216,event_43
@user8578: imo Netflix announces 1000 new jobs in Turkey,2024-01-25T01:42:30.768523,event_38
Market update: NVIDIA leads finance gains ngl #business30,2024-01-25T01:53:50.568213,event_30
@user6520: Just saw Oppenheimer - absolutely amazing! Must watch! #entertainment34,2024-01-25T02:16:16.106259,event_34
@user2087: 🔥 Breaking news: wildfire strikes Hawaii #disaster12,2024-01-25T02:16:48.848665,event_12
New legislation on climate change proposed by Biden yolo #politics33,2024-01-25T02:25:46.105158,event_33
Update on education: here's what we know,2024-01-25T02:27:24.794494,event_23
Trending: #Breaking goes viral on social media,2024-01-25T02:40:41.710989,event_7
lol Just saw Avatar 2 - absolutely amazing! Must watch! #entertainment34,2024-01-25T03:10:06.245728,event_34
Breaking: Earthquake hits Mexico - magnitude 6.5 istg #disaster28,2024-01-25T03:18:30.168846,event_28
@user7660: Stay safe Texas! tsunami approaching #disaster12,2024-01-25T03:40:47.307110,event_12
Apple CEO reveals plans for GPT-5,2024-01-25T04:22:52.078762,event_43
Major announcement from Newsom regarding education,2024-01-25T04:34:09.917164,event_1
@user2429: Netflix CEO reveals plans for Xbox,2024-01-25T04:40:10.583323,event_11
@user5660: Newsom's stance on foreign policy sparks debate omg #politics1,2024-01-25T04:47:59.398957,event_1
Review: Netflix's GPT-5 is worth the hype goated,2024-01-25T04:50:47.339518,event_35
@user1155: Best performance by Drake at World Cup!,2024-01-25T04:59:30.100939,event_34
Stay safe Italy! wildfire approaching,2024-01-25T05:31:35.940228,event_12
Just saw Avatar 2 - absolutely amazing! Must watch!,2024-01-25T05:43:52.950965,event_34
💯 New legislation on foreign policy proposed by McConnell #politics17,2024-01-25T05:50:48.166175,event_17
fr fr Review: Tesla's GPT-5 is worth the hype #technology35,2024-01-25T05:52:48.334004,event_35
Breaking: diabetes research breakthrough announced #health21,2024-01-25T05:58:06.618984,event_21
@user3345: Spider-Man breaks box office records this weekend #entertainment18,2024-01-25T06:05:51.129968,event_18
@user2941: Health experts discuss diabetes prevention imo #health45,2024-01-25T06:20:50.056092,event_45
@user4271: Meta CEO reveals plans for Vision Pro,2024-01-25T06:30:20.458767,event_11
Review: Netflix's Model Y is worth the hype,2024-01-25T06:30:22.291170,event_3
@user617: Market update: Microsoft leads tech gains #business30,2024-01-25T06:39:32.230330,event_30
@user9100: Can't believe what happened with foreign policy! #social47,2024-01-25T06:42:00.383522,event_47
OpenAI stock surges after earnings report #business14,2024-01-25T06:57:06.211450,event_14
highkey Press conference: Obama discusses economy,2024-01-25T07:00:53.179343,event_1
Stay safe Mexico! earthquake approaching imo #disaster12,2024-01-25T07:02:35.544548,event_12
Sanders's stance on foreign policy sparks debate,2024-01-25T07:06:10.635630,event_25
@user4384: My thoughts on healthcare - thread 🧵,2024-01-25T07:26:11.682072,event_7
@user7776: Breaking: Trump announces new policy on education bussin,2024-01-25T07:26:19.560350,event_33
Major announcement from Newsom regarding taxes asap,2024-01-25T07:30:38.255309,event_49
Emergency alert: hurricane warning for Japan #disaster20,2024-01-25T07:47:23.696557,event_20
@user9347: Stay safe Florida! earthquake approaching highkey #disaster12,2024-01-25T07:59:48.177303,event_12
@user3461: Obama speaks about climate change at today's conference,2024-01-25T08:00:59.199433,event_17
💪 Meta announces new Vision Pro - game changer!,2024-01-25T08:21:58.620439,event_3
Apple stock surges after Vision Pro announcement #technology43,2024-01-25T08:28:46.081560,event_43
Dune breaks box office records this weekend #entertainment18,2024-01-25T08:31:30.890781,event_18
@user8121: Breaking: Curry scores winning goal for Liverpool,2024-01-25T08:34:23.020534,event_16
@user5122: Biden tweets about infrastructure policy changes #politics33,2024-01-25T08:35:14.582679,event_33
Relief efforts underway in California after storm,2024-01-25T08:44:44.222721,event_20
Pelosi's stance on foreign policy sparks debate,2024-01-25T08:52:45.630039,event_33
Pelosi's stance on economy sparks debate #politics1,2024-01-25T08:55:45.381066,event_1
@user7666: Market update: Netflix leads healthcare gains,2024-01-25T09:24:20.224662,event_38
@user7896: New treatment for mental health shows promise #health45,2024-01-25T09:26:44.477352,event_45
@user1391: Pelosi's stance on foreign policy sparks debate,2024-01-25T09:38:49.596236,event_33
@user1889: Meta reports record growth this quarter,2024-01-25T09:58:12.630698,event_46
@user445: The economy situation is getting crazy,2024-01-25T10:01:20.356837,event_7
soccer finals are insane this year! Go Barcelona! bussin,2024-01-25T10:04:57.940711,event_24
